id,url,brand,lcbo_id,style_link_name,style_link_url,description,seasonal,release,abv,made_in,made_by,style,created
718,http://www.lcbo.com/lcbo/product/stout/431873,Stout,NULL,NULL,NULL,"This is a classic stout from Moor Beer Company, unrefined and unflavoured, just a good old fashioned dark and very drinkable ale.",NULL,"November 9, 2017",5.0%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:29"
719,http://www.lcbo.com/lcbo/product/beau-s-lamb-s-wool-gruit/540765,"Beau's Lamb's Wool Gruit",NULL,"Full & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Malty,NULL,"Seasonal/Limited Quantities*",NULL,6.5%,"Ontario, Canada","Beau's All Natural Brewing","Full & Malty","2018-06-11 03:04:29"
720,http://www.lcbo.com/lcbo/product/manitoulin-brewing-cup-saucer/546044,"Manitoulin Brewing Cup & Saucer",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,NULL,"Seasonal/Limited Quantities*",NULL,5.0%,"Ontario, Canada","Manitoulin Brewing","Medium & Malty","2018-06-11 03:04:29"
721,http://www.lcbo.com/lcbo/product/publican-house-eight-or-better/543983,"Publican House Eight or Better",NULL,"Full & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Malty,"A strong, dark ale, brewed once per year and cellared for up to a year before release. Dark gold amber in colour with a thick head. Heady aromas of ripe fruit, dough/yeast, sweet malt and spice with notes of grain and citrus. Medium bodied, smooth flavours of dried fruit, spice, citrus and honey on a long warming finish.","Seasonal/Limited Quantities*","January 25, 2018",8.1%,"Ontario, Canada","The Publican's House Limited","Full & Malty","2018-06-11 03:04:29"
722,http://www.lcbo.com/lcbo/product/elora-brewing-wandering-monk-ipa/551382,"Elora Brewing Wandering Monk IPA",NULL,"Full & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Hoppy,"Gold Medal winner at the Canadian Brewing Awards in 2017 this IPA pours with a rocky white head and jumps from the glass with floral and vinous aromas. Medium bodied with moderate effervescence and balanced bitterness, this is worth silent contemplation.","Seasonal/Limited Quantities*","January 24, 2018",8.0%,"Ontario, Canada","Elora Brewing Company","Full & Hoppy","2018-06-11 03:04:29"
723,http://www.lcbo.com/lcbo/product/revival-ale/431790,"Revival Ale",NULL,NULL,NULL,"A very hoppy and refreshing bitter, brewed to celebrate the revival of the brewery, and meant to revive you when you need it. Light in colour but not flavour thanks to a blend of Pale, Lager, Cara, Crystal and Wheat malts. The hops are a blend of American varieties, with American-style yeast providing a crisp finish. For a beer relatively low in alcohol it has a very full flavour and drinks well above its strength, earning it a multitude of awards and setting the standard for the style. A modern classic!",NULL,"November 15, 2017",3.8%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:29"
724,http://www.lcbo.com/lcbo/product/pma-pale-ale/431816,"PMA Pale Ale",NULL,NULL,NULL,"The hoppy pale ale for the modern age. Mango in colour, PMA has an intense yet highly drinkable and balanced flavour, representing the best hops from around the world and a complex mix of technically kilned British malts. This combined with the unfined body of the beer yields a rich, beautifully silky mouthfeel with plenty of fruity hop oils.",NULL,"November 15, 2017",5.9%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:29"
725,http://www.lcbo.com/lcbo/product/thornbridge-eldon-bourbon-oak-aged-stout/518654,"Thornbridge Eldon Bourbon Oak Aged Stout",NULL,"Full & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Roasted,"Named after The Eldon Hole, one of the seven wonders of The Peak District in England, this is a smooth, roasty stout brewed with Demerara sugar and with added complexity from the addition of Bourbon soaked oak. Caramel, coffee and chocolate flavours are married with a hint of vanilla and fine Kentucky Bourbon.",NULL,"October 12, 2017",8.0%,"United Kingdom","Thornbridge Brewery","Full & Roasted","2018-06-11 03:04:29"
726,http://www.lcbo.com/lcbo/product/brewery-ommegang-game-of-thrones-bend-the-knee/541953,"Brewery Ommegang Game Of Thrones Bend The Knee",NULL,"Full & Spicy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Spicy,"Bend the Knee commemorates the struggle for control of the Seven Kingdoms. In the glass it is a bright gold, with a generous, creamy head. Expect aromas of molasses, ginger, apricot, wildflower and honey. On the palate, moderate hop bitterness is balanced by a touch of sweetness, and the finish is long and satisfying.",NULL,"February 8, 2018",9.0%,"New York, USA","Brewery Ommegang","Full & Spicy","2018-06-11 03:04:29"
727,http://www.lcbo.com/lcbo/product/left-field-brewery-laser-show-vermont-style-ipa/546457,"Left Field Brewery Laser Show Vermont Style IPA",NULL,"Full & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Hoppy,"Created to celebrate the hazy, tropical IPAs of the North East US. Intensely hopped and fermented with a uniquely fruity yeast strain this is a flavourful brew. Expect flavours of tropical fruit, lychee, cantaloupe and orange on a juicy palate that finishes with light bitterness.","Seasonal/Limited Quantities*","November 29, 2017",8.0%,"Ontario, Canada","Left Field Brewery Inc.","Full & Hoppy","2018-06-11 03:04:29"
728,http://www.lcbo.com/lcbo/product/mackinnon-brewing-red-fox-ale/538447,"MacKinnon Brewing Red Fox Ale",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"The extraordinary red colour of this brew will captivate you before even tasting the mild grain sweetness. Accompanied by a full, thick head the citrus, tropical fruit aroma is accompanied by light floral, peach and grapefruit notes.",NULL,"February 14, 2018",4.2%,"Ontario, Canada","Mackinnon Brewing And Distilling","Medium & Fruity","2018-06-11 03:04:29"
729,http://www.lcbo.com/lcbo/product/hop-city-cheat-day-black-forest-porter/551390,"Hop City Cheat Day Black Forest Porter",NULL,"Medium & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Roasted,"Imagine black forest cake in a glass and you will be on the right track with this porter. Layered with rich, roasted chocolate malt and tart sour cherry this is a feast for the senses.","Seasonal/Limited Quantities*","May 28, 2018",5.7%,"Ontario, Canada","Hop City Brewing Co.","Medium & Roasted","2018-06-11 03:04:29"
730,http://www.lcbo.com/lcbo/product/great-divide-brewing-yeti-imperial-stout/538405,"Great Divide Brewing Yeti Imperial Stout",NULL,"Full & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Roasted,"As the name suggests, this is a big, bold imperial stout with intense aromas of wood smoke, earth, mocha and hints of orange rind. The palate is smooth and warming with complex flavours echoing the nose mingling with hoppy bitterness.",NULL,"November 29, 2017",9.5%,USA,"Great Divide Brewing Company","Full & Roasted","2018-06-11 03:04:29"
731,http://www.lcbo.com/lcbo/product/palm-breweries-rodenbach-vintage/402578,"Palm Breweries Rodenbach Vintage",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"Deep mahogany with a fine, lacy head. Aromas of sour cherry and dried fruit are underscored by balsamic vinegar and a hint of lacquer. Tart and sour flavours are balanced by malty sweetness and spicy oak notes that carry through to a lengthy finish. Drinkable and refreshing, this would be a great match for sauerbraten.",NULL,"November 28, 2017",7.0%,Belgium,"Palm Breweries","Medium & Fruity","2018-06-11 03:04:29"
732,http://www.lcbo.com/lcbo/product/the-exchange-brewery-belgian-golden-ale/493049,"The Exchange Brewery Belgian Golden Ale",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"The Exchange matures its Belgian-style ales in French oak barrels. This ale pours a cloudy gold, with long-lasting lacy head. Expect complex aromas of dried fruit, with earthy and leathery notes. Dry with tangy / sour flavours creating a lovely tension with malty sweetness. Resiny and citrus hops on a cleansing finish.",NULL,"July 19, 2017",7.6%,"Ontario, Canada","The Exchange Brewery Inc.","Medium & Fruity","2018-06-11 03:04:29"
733,http://www.lcbo.com/lcbo/product/bench-brewing-citra-grove-dry-hopped-sour/557876,"Bench Brewing Citra Grove Dry Hopped Sour",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,6.0%,"Ontario, Canada","Bench Brewing Company","Medium & Fruity","2018-06-11 03:04:29"
734,http://www.lcbo.com/lcbo/product/flying-monkeys-aurora-heart/553966,"Flying Monkeys Aurora Heart",NULL,"Full & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Roasted,NULL,"Seasonal/Limited Quantities*",NULL,7.1%,"Ontario, Canada","Flying Monkeys Craft Brewery","Full & Roasted","2018-06-11 03:04:29"
735,http://www.lcbo.com/lcbo/product/iron-maiden-trooper-ale/522615,"Iron Maiden Trooper Ale",NULL,NULL,NULL,"Created by the English heavy metal band Iron Maiden and named after one of their songs, this Trooper Ale is handcrafted by Robinsons, one of the oldest and most respected names in British brewing history. Look for deep golden colour with rich malt and citrus notes from a unique blend of hops that add balance.",NULL,"February 16, 2018",4.7%,"England, United Kingdom","Sovereign Beverage Company Ltd",NULL,"2018-06-11 03:04:30"
736,http://www.lcbo.com/lcbo/product/beau-s-cavalier-bleu/539031,"Beau's Cavalier Bleu",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,6.0%,"Ontario, Canada","Beau's All Natural Brewing","Medium & Fruity","2018-06-11 03:04:30"
737,http://www.lcbo.com/lcbo/product/collective-arts-mash-up-the-jam/549873,"Collective Arts Mash up the Jam",NULL,"Light & Tart",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Tart,NULL,NULL,NULL,5.2%,"Ontario, Canada","Collective Arts Brewing Limited","Light & Tart","2018-06-11 03:04:30"
738,http://www.lcbo.com/lcbo/product/flying-monkeys-live-transmission/569103,"Flying Monkeys Live Transmission",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"This well hopped IPA is brewed with a combination of lactose sugar, grapefruit, orange peel and coconut white tea. The result is a light golden colour with vibrant bouquet of citrus, grapefruit, lemon peel, fresh pine and hints of resin. Creamy in texture with resonating flavours and a pleasing bitter note that adds balance","Seasonal/Limited Quantities*","March 9, 2018",6.3%,"Ontario, Canada","Flying Monkeys Craft Brewery","Medium & Fruity","2018-06-11 03:04:30"
739,http://www.lcbo.com/lcbo/product/renaissance-brewing-boom-double-ipa/545822,"Renaissance Brewing Boom Double IPA",NULL,"Full & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Hoppy,"Blasting in from New Zealand, this American style Double IPA is light and refreshing with aromas and flavours of citrus, stone fruit and pine resin leading to a long and complex finish that is both bitter and earthy.",NULL,"March 28, 2018",8.3%,"New Zealand","Renaissance Brewing Ltd","Full & Hoppy","2018-06-11 03:04:30"
740,http://www.lcbo.com/lcbo/product/collective-arts-life-in-the-clouds/556688,"Collective Arts Life in the Clouds",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,NULL,NULL,NULL,6.1%,"Ontario, Canada","Collective Arts Brewing Limited","Medium & Hoppy","2018-06-11 03:04:30"
741,http://www.lcbo.com/lcbo/product/hoptop-uluru-wheat-beer/369545,"Hoptop Uluru Wheat Beer",NULL,NULL,NULL,"This unique wheat beer, named after the famous Uluru Red Rock in Australia was made with Enigma hops and cold fermented.",NULL,"August 9, 2017",4.5%,Hungary,"Hoptop Brewery Ltd.",NULL,"2018-06-11 03:04:30"
742,http://www.lcbo.com/lcbo/product/hoptop-sunset-east-coast-ipa/369560,"Hoptop Sunset East Coast IPA",NULL,NULL,NULL,"This slightly bitter India Pale Ale also has the slight sweetness of the malt. Very enjoyable, when chilled.",NULL,"August 9, 2017",5.7%,Hungary,"Hoptop Brewery Ltd.",NULL,"2018-06-11 03:04:30"
743,http://www.lcbo.com/lcbo/product/kagua-rouge/410349,"Kagua Rouge",NULL,NULL,NULL,NULL,NULL,NULL,9.0%,Belgium,"Far Yeast Brewing Company",NULL,"2018-06-11 03:04:30"
744,http://www.lcbo.com/lcbo/product/kagua-blanc/410356,"Kagua Blanc",NULL,NULL,NULL,NULL,NULL,NULL,8.0%,Belgium,"Far Yeast Brewing Company",NULL,"2018-06-11 03:04:30"
745,http://www.lcbo.com/lcbo/product/nor-hop-ale/431774,"Nor'Hop Ale",NULL,NULL,NULL,"This ultra-pale ale is brewed with a limited availability hop from America to impart a pronounced floral and citric quality to the beer, with honey and elderflower in the nose.",NULL,"November 9, 2017",4.1%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:30"
746,http://www.lcbo.com/lcbo/product/so-hop-ale/431782,"So'Hop Ale",NULL,NULL,NULL,"Ultra pale, ultra hoppy ale zinging with Southern Hemisphere (New Zealand) hops. One of the world's top rated Golden Ales on Rate Beer.",NULL,"November 9, 2017",4.1%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:30"
747,http://www.lcbo.com/lcbo/product/hoppiness-new-world-ipa/431832,"Hoppiness New World IPA",NULL,NULL,NULL,"Rich malt and fruit flavours of a Barley Wine combined with the hoppy crispness of a Pale Ale.",NULL,"May 29, 2018",6.5%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:30"
748,http://www.lcbo.com/lcbo/product/union-hop-ale/431840,"Union Hop Ale",NULL,NULL,NULL,"Highly sessionable ultra pale ale balancing rich British malt with modern British hops.",NULL,"November 9, 2017",4.1%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:30"
749,http://www.lcbo.com/lcbo/product/claudia-beer/431865,"Claudia Beer",NULL,NULL,NULL,"Our hoppy wheat ale. Californian in her hoppy brashness. British in her infinite drinkability. Germanic in her perfumed aroma and beautiful blonde, cloudy appearance. Have her in your favourite beer garden, or all to yourself at home. Wheat, drink and be merry.",NULL,"November 9, 2017",4.5%,"England, United Kingdom","Moor Beer Company Ltd.",NULL,"2018-06-11 03:04:30"
750,http://www.lcbo.com/lcbo/product/summer-breeze-ale/460658,"Summer Breeze Ale",NULL,NULL,NULL,"Pale ale infused with lime and mint. Big citrus notes with a refreshing symphony on the finish.",NULL,"May 29, 2018",4.5%,"England, United Kingdom","Brewing And Distilling Company Ltd",NULL,"2018-06-11 03:04:30"
751,http://www.lcbo.com/lcbo/product/brave-new-world-ipa/460781,"Brave New World IPA",NULL,NULL,NULL,"This modern English IPA drinks with a subtle sweetness from British pale malts which is balanced by a sturdy presence of hops bitterness that's shrouded in juicy notes of tropical fruits and grapefruit, thanks to our generous late copper and dry hop additions.",NULL,"May 29, 2018",7.0%,"England, United Kingdom","Tempest Brewing Co Ltd",NULL,"2018-06-11 03:04:30"
752,http://www.lcbo.com/lcbo/product/pale-armadillo/460807,"Pale Armadillo",NULL,NULL,NULL,"West Coast hops meets Scottish barley in this session IPA. Citrus (orange) and tropical fruit notes.",NULL,"May 29, 2018",3.8%,"England, United Kingdom","Tempest Brewing Co Ltd",NULL,"2018-06-11 03:04:30"
753,http://www.lcbo.com/lcbo/product/in-the-dark-we-live/460831,"In The Dark We Live",NULL,NULL,NULL,"IPA by attitude; porter by appearance. Complex hops compliment rich malts. Toasted malt. Soft fruits, Bitter chocolate. Citrus and pine.",NULL,"May 29, 2018",7.2%,"England, United Kingdom","Tempest Brewing Co Ltd",NULL,"2018-06-11 03:04:30"
754,http://www.lcbo.com/lcbo/product/dios-mio-jalepeno/460872,"Dios Mio Jalepeno",NULL,NULL,NULL,"Jalapeno peppers, lime juice, and dry hopped for a unique flavour bomb. Citrus. Balanced bitterness. Building heat.",NULL,"May 29, 2018",6.0%,"England, United Kingdom","Tempest Brewing Co Ltd",NULL,"2018-06-11 03:04:30"
755,http://www.lcbo.com/lcbo/product/dieu-du-ciel-disco-soleil/926039,"Dieu du Ciel! Disco Soleil",NULL,NULL,NULL,"In the mouth, the freshness of kumquat floods your palate with notes of citrus and tropical fruits . The hops bite is balanced by the roundness of malt and tangy touch of kumquat zest . All year round , summer sings on your lips and you will dance , conquered on frenzied air.",NULL,"August 22, 2016",6.5%,"Quebec, Canada","Microbrasserie Dieu Du Ciel In",NULL,"2018-06-11 03:04:30"
756,http://www.lcbo.com/lcbo/product/evil-twin-nasty-trucks/496967,"Evil Twin Nasty Trucks",NULL,NULL,NULL,"Did you also like Sour Bikini? A light bodied sour pale ale? This is Nasty Trunks - a more full-bodied India Pale Ale. Expect bigger muscles, more bitterness, a beer that is desperate for attention - in other words such a nasty pair of trunks.",NULL,"March 23, 2018",5.5%,"Connecticut, USA","Evil Twin Brewing",NULL,"2018-06-11 03:04:30"
757,http://www.lcbo.com/lcbo/product/dunham-leo-s-early-breakfast-ipa/508142,"Dunham Leo's Early Breakfast IPA",NULL,NULL,NULL,"A collaboration brew between Brasserie Dunham and Andreas Kissmeyer. This IPA is hopped with Nelson Sauvin and made with Earl Grey tea and guava purée.",NULL,"March 23, 2018",6.2%,"Quebec, Canada","Brasseurs & Freres Inc.",NULL,"2018-06-11 03:04:30"
